House_Size_sqft,Price
3969.3523097955244,581254.0555730849
2722.080183639758,452509.140860933
2852.297732218973,434384.55009824794
2423.934582613473,346887.69731257623
614.3860703484283,125216.17157687269
985.51142146987,189382.2649244494
641.4313355903041,95554.19506415441
3363.8468506870117,494504.0223955398
1914.60191484347,283742.7880774472
2788.5681102411627,432579.8510865284
4584.049132667418,713164.503000723
1621.8150311699374,254682.00129276208
2346.723153660334,354042.93721848546
3899.980123443719,614957.2539226464
1529.591744712301,223182.0322458147
846.4095942295685,147579.8259017734
1803.8815381119562,264820.97474976786
1225.4957926430197,192444.82805667084
4683.639435541579,700274.6640354277
4136.5417080398765,619364.2125529252
3350.3169042969057,494999.80529529165
4421.5726558447295,690132.9790003233
4116.524346046015,602820.1311447317
1339.5652649871613,186130.14469710004
4516.5154932049,719897.1952976373
2927.0400886204284,458612.9645861509
4133.480698238282,572319.8307618814
4532.41084965572,668556.4526641499
1931.0156373733873,253412.558854767
995.2336603745455,130271.23518787672
1525.7082314387376,166085.94139112983
2421.9850488181537,360557.9657688442
4181.066446651219,604321.1306144566
4373.287624653545,657191.2488339605
531.2845873903582,47190.262930903235
2798.3628615990456,421412.6663032976
2378.3495141695057,348454.10156301927
1499.485147118286,254961.83137151483
1039.3941530015727,184136.2601851484
2019.2682713163258,318597.15275765455
4743.093667606337,704931.7745277262
1954.4131940933985,332869.5870192156
2834.5577978451474,394122.9641199757
3663.5853150283,521466.62466297176
2136.3332107068227,318774.3196082421
4873.019372244323,776033.6680150708
4831.0128272395,720605.1459485233
1633.0203312141387,241288.14481793516
2737.6182765157346,381804.534355124
1853.9523941754635,297011.4508317271
1781.7822246986043,286330.8587913777
665.9912630953976,115680.19349230782
3243.0395029095357,473871.5119794831
2762.0556045298767,400174.20531202137
731.6543806249521,83885.71208564339
1753.9090890647515,264763.8133949314
4587.196486849942,666471.3264419212
1578.028508001376,213155.94609522063
1152.0269244105039,164330.22432336205
2702.5374212490337,395597.48968367075
4935.427043497703,729554.4859482164
1589.2487218017518,247716.20020706797
3524.6099633264535,530272.4505419736
3927.288268979229,583330.119736662
1569.3689479657985,239065.6007610994
3776.973568753368,546715.4944909125
2155.0240972366396,325359.1870636895
3345.3762376711074,504818.4855075588
3350.883698424026,472571.6175764543
2910.9860783364134,456561.78683786927
906.3039652448374,118316.92068218571
4258.861230151571,640635.3805068644
1943.5102923728114,314814.7786666271
1339.333296799344,219413.52967417898
683.4881369964376,103209.88832084235
3159.018244347088,466602.7565944218
3549.0396282902707,551306.182415052
574.6452301753527,99690.6840824753
2804.418762346764,408295.513951132
1519.2309883907208,211986.7753185743
3403.2775568425245,469044.5298924587
1284.6489305224613,195777.97641204094
3609.2198214610967,539729.0183187965
2240.309058352418,358770.18624571356
4715.284949315305,714473.8442669031
1118.8442486569697,194511.22118199925
2034.7985797261633,291272.50240060105
1010.6308455826509,174357.63345675002
4661.121282253533,688589.8647559368
4448.027090214415,682755.9847680076
1660.7373247182002,219935.43085711618
3469.9282071538055,525191.9370603946
4177.499900905472,586931.2263069026
2998.4036521975804,444417.79811080196
2883.4276026020293,441321.22026786266
1588.3353090520325,227830.92533318297
918.9624551265465,116835.61569386264
4537.470910789971,697543.0060044143
4551.881257234987,680712.9327883096
3348.9565577297058,492552.0707188424
2025.6340597191531,304683.0273809585
2071.443085756974,363449.8457024579
3766.800554916077,588090.1402330424
4536.9961697865965,703800.8988317463
4491.888909193028,682494.2627588013
4009.4399563593074,604745.6989054391
3389.142407694295,460449.7153875359
878.6298424777198,118214.86944239534
1227.329213425762,174487.8937498148
4543.493848371856,644026.2359748277
3228.930768468155,461191.29946591455
541.3867322748334,41591.280422772325
956.6219428971444,142726.8147206242
3485.757960986251,539239.013564914
522.7771273079841,100552.05946868418
1223.636231378744,191841.12394839642
2969.3020521496373,426127.3809984742
3613.5283896171195,503387.95527216874
3433.8256677617023,479936.47617622535
1509.211892572519,201002.13234078788
3704.8064960639113,537943.7804488732
1567.6208937356002,231948.1641005083
1964.2986417167047,274361.51189496636
3859.211323031109,585661.2163280315
3423.348045712466,508856.73680088046
4321.5053472238005,648436.7163183906
3459.258015351545,541693.7133561559
3057.3887150096225,435003.672567436
921.5364552264161,146604.5598498098
2154.721113767451,322928.70249559614
1693.4106545677646,247341.87256577078
1597.9533952058762,257398.13569820064
4878.547496386005,749362.4075490409
2268.9397610004216,321411.14823029464
4514.20949829701,673488.213067393
3340.123816987683,506642.8061998337
4076.650865937418,606037.4949301609
2761.8669189733646,425980.46449176065
3096.067480818616,470033.9624809979
2716.3296221848877,444100.66813485336
1378.5934450912002,176183.4340450843
3751.034518676774,560206.4580065681
1763.475630983851,246351.29441733385
609.4218489415423,103495.42645001222
3404.625331582255,478350.36193642736
1296.9980573317202,201475.96280425577
4732.063629588114,697208.5758112503
4792.678596511643,704218.5521543262
4616.889755992019,663603.4993279891
2165.7141511494997,315555.6037484048
569.5547743799034,107123.22676280403
4677.433531644764,701111.2560761251
2426.8286674279143,376577.90847167664
4849.946685696513,760784.8392938024
4836.289896901638,730718.5962316972
4338.54254960312,639605.3909992212
1825.0200143131356,283098.0464506261
2232.9397787086637,324055.0438800137
4330.115021825856,639428.7996079351
1926.1490232032495,258524.49748810774
1262.7173600874162,207932.75383480027
3005.6056810625755,443120.8006463975
4712.696483723515,710546.4374748444
3632.1340850373786,524100.874183474
3065.2752654021424,468510.2424046308
937.2942219684585,125355.30853256711
3267.532520146264,487295.70358790306
4955.242325469185,760842.8694451603
1130.3780685643583,185371.89652930433
2832.483435636815,424431.9138951835
4448.178823675799,631864.2028972356
3833.45877989392,634875.0283853009
3636.570834478706,580402.8045772685
3661.1783779419916,563630.2531890647
2117.710180488898,302592.4514415153
1821.1632991902202,270902.6516444937
4142.125199653312,610450.3713524665
4145.510276056313,647103.6601903747
4401.8254336104665,665523.8728586066
4609.58248650412,675754.0958084215
2801.04079487422,410741.01724863733
2756.823326092398,435947.2617652578
4092.3283053504883,645851.2027389829
3424.8376884999434,544292.2845447164
3658.850947659665,563968.2834500293
4081.067012462455,607107.5544933154
4505.024038179048,610923.3292202748
2020.978205831911,309089.9313509511
2190.123286879748,328481.91785508016
922.9187292839106,141237.45131901366
3102.2606344827827,466417.04211308155
661.7402320853394,72735.79157381777
2595.1910815960705,400426.8333764343
2941.9008561840947,453929.4547082512
1789.4356345772799,282062.12082778517
3158.7496725605483,492743.99095555
637.2511247257224,107668.70160729083
668.0668493714649,92009.43917494151
4201.702522968462,628838.6414869475
2120.8578863506827,319951.18029766995
1071.7723069334816,162919.8350221546
2850.0946702466194,447478.55365642754
3964.9709889437486,607619.0234020121
1471.1946237357943,262226.0623517682
3303.007141185501,539580.4507755185
884.063592471956,134202.53052307188
732.5677452587347,33152.05081962282
2891.095842056666,458401.0256310452
2932.858047245479,429121.1803070808
3368.4345567419296,489235.50507466926
3767.411001751977,557142.7447630093
4891.334357581406,724767.2927009189
2823.351567355379,435748.13130541466
1953.3041282356069,261806.90365281652
4078.3378764591666,590196.266553043
1718.745130679334,264674.9406858484
2475.3713931753628,383764.58958457055
853.0537160401968,140788.89030474974
614.0783453695587,76371.02622676783
4831.917866050663,705222.3669222747
4261.910542304926,629153.8846699805
3631.8839274216407,549580.0441589406
2340.288249864215,380752.7848650832
1279.824440318806,151024.92233240587
1203.9666920198872,176180.42866381575
1626.093041740679,217260.38744059778
2971.519991177542,412683.14512956154
3715.6816521502806,576691.3807294384
3470.8881952297907,531525.7207744553
1759.7025362567429,272944.0507574567
4796.893762984373,737954.5812422758
3820.536125130958,563486.0408343211
2994.593236301303,440536.23511852487
3252.7433580545853,531626.1160426392
2388.2002809250544,353298.6210535667
1614.7894527552087,256921.0601743631
2101.877053930677,315409.1889088679
3910.307497089661,549580.9539618809
564.7706988339014,43823.02474905984
1022.3268822811231,141769.34794337038
707.0118890978874,127173.8083980829
683.2796104353656,118257.77469802492
4349.572628049533,670717.4374919106
3666.4603672101066,530228.1315027897
2633.7822308929635,427384.78443639085
940.2537229295067,121740.19243569832
2712.2714380257457,411097.20367726125
2630.6229685125454,394386.3994787271
1279.4084145950683,188433.7857829685
2452.332421570879,394621.70600154396
2293.2713047881807,329888.4853149079
3271.3254412349743,463706.7110710076
3357.921428904397,504088.12405978795
703.8680439742003,97583.67191039951
2185.7567658191206,395411.173254521
3316.369620714064,510985.5926359091
2764.1131636103946,406430.16303718666
4354.20428534745,632008.4114183758
3464.1213422852525,482012.4331314122
1233.2049218664336,164476.35656521638
817.5593633019344,124932.7399304728
3390.8867519284204,537179.5858211585
619.3008974372982,115328.91746335311
3135.990115730585,474980.4139925153
4731.0360864123095,703192.0596477968
3089.633800441455,468821.31719446136
2246.7646679293484,326641.94023971073
3394.796982990589,543586.8273638659
2562.138007211825,380536.89745627216
2955.275551921707,441564.5756233215
4736.591639494363,666172.2974237412
2237.461870103484,331710.58358506736
4825.357537207614,740533.3133404409
4574.077888802287,664757.2317795721
1381.060106551834,192144.60929291885
812.1258539382445,137673.09844540997
953.5010061984199,113492.00645940192
581.9982154319738,108455.75246563443
924.9933234016778,128106.12070678963
3573.5304803736058,528258.2076462168
820.3489180710304,100574.76960814268
1935.3903363219258,297869.47565684654
4301.938899362545,694488.2746049694
604.7237108112164,106338.50141089509
4165.10817165021,607480.5205087208
1768.3464864802997,287964.3846818745
1031.7417242974532,148427.667725933
3635.317244138678,572787.2862493529
3330.2428105094777,515669.94961970893
4448.624060871738,608430.7778213259
3807.819697117486,551091.3619085224
4115.6641867318185,636237.3324664806
1769.1555765708792,268406.48192853224
1298.4779470087528,174296.5730971559
3877.7663823838625,568993.1670477032
4130.756326702688,581488.7166036156
4957.273139003029,741823.5050999265
2356.7795461014193,397730.7264355282
2174.0813860675244,342210.87572477513
3993.858323338986,642887.0885246163
2033.6159311385802,322690.3314665866
4688.407965216042,723810.7816494601
4362.857383293553,693910.1812489334
2430.4731231875826,372116.2336649819
3878.9198050617383,578093.4243291231
3895.4429333810704,604969.5903396008
964.0574097616968,173685.41620669223
4561.48808005805,674623.9191544635
2773.635676015357,401613.96975550294
4219.058597484837,635635.9102713432
1940.2232046377528,307663.45803429617
4529.854528232902,695440.0002081665
2251.4075543037343,309227.7811418082
548.7694316613427,120547.53609046784
4574.218893886687,673309.535495066
910.790045537601,131317.2068928686
1936.9113691568668,272483.61817377363
4775.278851728622,770258.404478035
4777.732161219003,721501.2375886098
3080.4704965547876,445051.0728695868
3343.267454764097,518768.5892138634
2518.004848902439,393083.4429215665
1819.4484726412904,269162.7304245959
1978.9904541646217,313660.7023803609
3526.333052346673,512444.11863538367
3885.68538246956,572994.441871449
4062.1056967663185,569111.5214236265
4053.2816425754927,581513.2247019326
910.4274637191066,172716.7356712797
2724.8913711616165,441562.27822868875
759.0144200748992,115167.93598421414
2972.87997045681,479190.62451231823
2486.8872561801963,369831.5986948633
4494.668822412349,669332.1173104942
2079.1175564843543,312997.84644196427
1026.8015739242264,151521.80418216265
1143.4625692377613,167215.45891446059
3926.7978427286253,611887.6385522848
3281.981284923175,495299.90581760026
955.052042552556,157507.4416715595
878.4806275174885,152399.7046331699
3654.36109156604,555917.8796480007
827.4335286388709,104709.60277766586
4198.3702668066035,602698.2222417097
3678.090022204233,554689.116026781
866.069512888549,126485.30083678366
881.7697133833636,134013.28558590697
4939.87810325529,740660.6347033217
2184.2185809025414,379304.26033871254
2167.8896618010094,298578.92415732465
4157.598052658761,583840.7825023916
4762.618598227365,721040.3264044968
4937.004787202919,733022.266988674
3890.2018336652372,589851.6324443846
2193.1681348891207,340652.88067904813
875.7532251440094,157045.07767517935
3997.1611216734655,569429.6518433411
3012.8191238111226,440788.5106145251
2408.9990416113933,369925.08141932427
4578.594732926312,702198.4818526913
1000.388670377681,193927.29156241988
2716.8129693088663,426636.02481860726
551.0914014533859,81527.93830028233
2608.9728889735684,373537.21828718204
753.3647405682681,101718.91403085983
1034.6806232063236,143348.0370218064
1028.868110496972,167434.88914482098
3421.446359522286,518356.90284005954
3857.201956694405,552107.3020873171
3125.1594429372185,460055.8870587741
4829.776468135438,742017.4212893442
2186.9176078566684,335070.88827798143
1785.7043882683734,279228.5505605114
4408.696076852571,668962.845729031
1506.1812733375368,258455.8056928077
4834.501427482751,729896.0753989
554.6951361041736,75483.81445821207
4864.454720184375,711353.1072049851
694.2196037775925,109125.12973083311
4510.14401164132,627707.5214506963
2874.6549908883494,427512.46859659813
4968.341582536851,741134.4401821007
832.0845413092949,97523.26412404861
2992.3442798059436,430286.32519777166
4861.861410285946,745472.3621458566
2853.9402987656695,432705.2797963497
3332.2938716086815,501879.84741544875
3630.869100430777,550757.3157432571
2545.43479145498,383667.7704772254
3324.0113603782856,523458.9553139091
3129.414403653951,471880.74418216565
4555.21104720945,654117.3948050425
704.5087115365604,138278.90602797226
1764.3343531650364,272056.95832133235
4776.851678344514,704742.6771357758
4506.187027509123,650860.0197604682
2550.4553875357083,390486.59254951717
3290.5966901069155,491246.0634165498
1748.2153234150971,293715.2342329127
1346.5452187569258,195063.63720020233
2586.6428222299196,371248.8075408386
2090.0850261172377,331428.6782823042
3126.452503328924,487473.51335367525
849.8058663424317,130843.90730356866
4884.776634497749,746243.6361281605
4937.948350158213,739938.5101088871
3641.7277130888533,550936.458983513
2912.433648548542,460164.86493355973
1892.8742732884748,296437.5076737013
4162.077588681269,620926.1495355378
3581.2902764924565,564240.7923923916
1231.7762270520109,137469.3266019714
4599.172330222291,730917.3157617822
4201.41759315426,596093.4570753244
4774.099609813658,703573.0849766028
3765.7377877476197,564042.3174582416
3260.3683817110546,486125.6438420949
2382.093663307785,377442.27029669884
4697.27817509306,683434.9938917543
4397.287502751838,664808.4617624369
703.4840154778524,93958.36035728277
618.651385237634,98700.52737239344
2194.085150951223,327817.3274467259
4147.489988518248,623982.2113313967
4942.74258191725,730412.8906383006
1176.8760099658768,166330.12249295987
3173.588219084608,481783.68314323976
2214.008854839597,350975.63834106043
4864.614790165714,717726.6318409002
4289.535154110689,626054.9222251452
4272.479171200121,653141.0789934548
2609.1192190773663,390717.80500045116
2366.687760519493,371613.126757643
1730.331823688178,241433.82928580375
753.689734929172,77464.68173090718
4391.25069314774,648027.5223356342
4158.054541085349,608381.1289775021
4998.729529787588,748233.6614665323
4984.865766832574,734992.9607394784
2999.4426752118234,464736.7403085025
3960.4433683122975,588303.4999983943
4751.445784470926,715726.3576461169
4323.413258048351,651664.6798760715
1613.0664578443896,245859.07052490217
2527.448608895421,378634.7091252136
1081.2173681817276,172394.6190354654
4793.229622664251,703071.3407231215
3227.78585502896,512156.2367874217
1528.8926247655822,224603.1460474666
3522.653079826355,502166.97921597963
3281.577082060531,495998.02944891516
2111.732231147782,299736.2250232176
1011.0091648983306,164958.06542492707
3522.079380167598,572504.0185459873
2841.3846540670697,410476.25627890346
3975.432762810377,602962.3610860362
2840.73575500397,391000.251476503
4334.816751433431,659300.6173038415
2983.580774485185,429822.8401767839
3024.220871909238,441136.4384176961
4444.941211962552,644715.4519975863
2315.6728979557865,361993.95921446267
1103.0685280278833,185606.36635364775
629.5220434100254,94896.01080467396
3898.1176505312856,567429.1134729785
3291.392981090591,525499.4078856659
3668.358956446506,535245.6409118827
1458.3387267900985,175510.16301996598
1113.671640140464,176218.52622021094
565.4509955054687,62722.15585298996
2077.6440146296864,331418.77806443645
3154.6295908458487,465571.68469340896
2265.0982029487955,351838.9952532032
2468.6371491067807,398325.57929706026
4568.714125221868,661129.9414908658
2067.1496016048513,298753.6976228796
2812.9527012191484,420429.483729731
4026.4385573351437,634716.8099809585
2284.4425204457157,329498.72370804846
3299.390151025431,483018.4487348345
4380.636689360354,666658.3149151693
4772.842806459389,704381.846454697
1161.8306641806707,177325.11728505293
4669.644313226725,669415.8985646461
2714.523318857922,451465.0966798202
1662.0997473453126,222360.77749560884
2566.110903072176,378481.58138102223
4910.146588784647,735872.3676008552
2716.7814229679134,445770.9761323229
1979.382246293787,270410.4213254132
3350.303844425266,542219.659373365
1580.655284501869,252241.8290973208
841.3849764889876,134549.65296181306
1079.9587485979214,142301.1385493291
1076.206275309976,172853.76613725786
1183.5621208053244,163064.58567240264
1124.7222769223456,194041.5666023201
3383.936351614466,488169.2121600152
1318.4603797961518,195505.8870803011
2055.5027749573846,297219.9544833443
4535.547844577053,660581.7174380181
2632.8273811829254,409750.5035155971
3504.0098233446224,536310.648449886
1275.4394204073342,215496.11703912006
1365.3005846390183,169197.5855316894
683.9087731991549,123869.73002669412
1260.2077838247405,239140.14568084895
1753.656525643814,254015.65706303317
1296.5471792453607,232385.0491289835
899.1614019067503,129610.984844816
1042.8614199527037,128981.01824167941
2573.504456147266,379913.019573954
1428.5017328260662,235239.33927741545
2139.2143747163395,304118.6265608203
2765.377718846856,402799.88464689866
3606.776728832144,552887.2979706853
676.9046292849453,101596.89672751325
4097.3467950906925,626294.4783133387
3325.551752709085,503589.3537215295
867.9156437699236,139779.85295652
4431.103808480498,656019.5475558839
4643.92580239316,701223.4891995818
774.8508193468869,97680.16278811435
1745.9494166624168,287661.0849494303
4127.905759068776,606500.3695239702
3867.1686067264627,602652.2407599572
1330.344587103698,194879.54884589737
1442.0719550151964,220350.7734674259
2167.124462561219,315169.3783663688
2680.353433359596,381733.1063805788
3282.1464718863317,457426.76303084375
2160.111378063976,302910.2235377473
2581.4062225991656,380732.75632555643
3863.6192216019044,583780.4668168634
665.0744130076905,119968.74821681884
1635.9662495480934,236479.78823627703
3710.073136480486,538871.7551867295
4528.430769592397,650410.3197188053
2802.5484895204977,429983.5457861567
2894.5106836939203,461840.4928606749
982.2740510289923,172667.7130134746
2513.355650705546,391202.0025687766
2896.777699047604,447287.5212024926
1591.1172663562834,272620.0655476293
1711.5945392722144,263380.81011916837
2197.778733970802,342589.4036161037
590.3203899997686,82132.38126292531
1949.3562451243022,265162.56935155013
1451.5160314844509,204050.4267126761
1973.738084800616,295877.5319493993
1038.9295931866304,157055.14642802064
4507.3727633295275,714631.6315965371
3171.1660409932188,477300.4495008042
3555.9604361502033,556970.9343030434
4051.2705737330225,598989.041228427
2742.9898951807577,405214.96656180895
891.1412963934066,107091.04171454202
2916.979438183465,422700.3554699883
3140.785031093956,481657.3824913685
3854.477633829485,578322.8486823054
2442.4679580335574,385228.96610297833
1074.111362580037,164741.78335390653
1776.9915760942602,259499.6617813842
2133.8703337938578,363046.48734481784
3406.6275859922057,509116.06652456993
3068.5023710101036,483535.3750456216
2102.435266540308,307341.1058501527
4939.318619568408,755089.7825229326
3225.986687105992,502458.31624893256
1567.5205628119752,239297.9238333079
958.0211267918169,96613.51056484047
1187.8661263294941,178544.96816654637
1606.8097777302867,265630.6676147425
1223.0661796680006,194009.54361075468
1339.551608230876,209849.51873921632
1782.928259122312,232994.1001891964
1280.1811788263967,177618.07541045835
4535.444410818913,688543.8142458657
861.05185547739,137365.44385734634
2860.301253066146,453338.52356257994
2346.785721453477,349120.5231150997
4920.703776088729,746222.0481467856
1004.1750597562356,150953.74380206122
2290.3501957058375,323813.67462584446
4862.61694973916,684276.7158389791
4394.782066522911,667837.5038210382
4176.82431927176,630002.5920590203
1660.5627217022293,236720.907413331
1268.9941432552962,157965.66035797712
3508.8944896599396,538928.9637371657
4682.191951074136,697010.3911772093
3005.433018562684,461952.4472317655
3072.2571026145492,498119.53600041755
1759.9059214712788,221157.2706142977
3962.718199363716,580415.7137305101
1341.696868508855,197067.01801008996
1956.5565638190965,322580.0080557975
2414.4639737738753,329441.5356819516
2784.2467040800475,456354.2261256192
1590.843795867861,241343.68741150494
1016.765711326416,150594.84346428522
3247.7901909873467,483207.33338372386
1798.837489581151,261100.3627935721
3115.5719964017553,488298.1346456464
1194.6322187339103,157824.41772843778
2665.1304583466786,406677.85238487885
2896.6524464821364,426814.233658181
733.2059157009211,94738.21838485621
2014.7192518726426,353927.3912945743
1104.8660462253843,174110.92162887685
785.1873671274549,130043.41596234111
4954.821045754754,765978.6924765863
1950.5923023862533,264161.846451567
4144.435006345857,656711.0891343191
1645.8829464369373,196703.2983956391
3566.762250007682,519639.0093003819
3921.0253695035894,578973.1719619604
3180.374332735299,488690.617209705
2622.092848475713,397688.29259418667
2353.2841136627085,349656.3222354384
2069.907199443479,310246.1330239674
4682.881149115216,682871.711896831
4237.787335044781,605723.4523670336
4842.621097999307,740923.3971466172
1059.3375056849513,172774.7481034664
3788.903638416399,600025.433265601
4722.53205569467,692579.4664178963
1315.5487977454707,211188.62386783905
799.2332031504988,114210.84590528018
3835.042921805266,599065.9379746596
3085.1290093096036,483208.6069300034
4288.229495412224,647458.6122963228
1128.9756948183026,162555.75108942567
4078.7029033695057,631024.0790775912
1407.3229402148504,224036.53149735887
1236.4517428956701,171778.95339262686
1239.1960906894683,159323.44013383164
4165.586241041219,619067.278142547
3493.3874931329005,554316.4002768992
2853.794411461037,450998.9048938163
2114.737178555761,294964.02738995256
4447.402433658987,643755.2167308497
2266.002983401859,365394.12450386863
4174.697477622097,603491.9035481579
2476.107088565983,381601.9697577376
2196.249932412084,317116.0655550861
2582.059035513229,419649.753817418
1856.2004337386393,263021.5690780383
3864.24221079313,602503.5622230861
2762.241755416156,418033.43639363075
1544.957128160678,236787.46630878744
4548.085579735558,642806.6653333057
2227.5104961794514,290068.3073628033
2945.9878750129487,437486.86244659603
4579.124499340462,691806.7961694015
3309.0709816129643,473856.69068719016
1026.0411831876384,132132.3092686189
4729.244556260638,720616.1360356184
3324.6862388213804,509960.0254323497
2007.0752659568875,298306.46868577454
1126.7243269852427,184612.6834715079
4073.113351716332,587482.9568430469
3290.3274016783107,486430.4119100072
2900.574913893447,468043.78919969057
4522.516623729309,679743.9361581927
4048.6874505103883,609829.3678682982
1182.5369587973803,223499.47553896182
1902.7493050799671,257425.55244501962
1618.2011291650958,258658.7767076066
3847.7583165770466,610443.473082719
650.8959563110072,91137.23491668016
3064.5035819209243,476868.1530252356
3931.0640858331076,570019.222930748
4445.445365427873,653082.156902834
2039.3678692215835,313604.50870419026
4195.657871024057,645320.0141158204
997.8428162984326,172095.1526928898
4309.035312805332,677747.8686595897
1073.6989804939208,159705.91590298447
2287.792807521653,367041.1562316997
4087.8291460079913,606328.2750322156
1174.6284230694819,194236.08969218764
1531.6312785468867,233894.46773907664
3750.1365577687984,571434.0418069583
3740.1644144573347,569494.819649041
3385.164347983838,475680.5520016195
3622.7680001019503,520932.76283807703
2942.259995064183,443389.8280559779
1633.0957650812875,211218.78316936974
2055.6319707676375,324969.0176791408
1317.1897256064155,215009.57816672517
4588.027526001328,694747.539957755
3125.263076447542,446366.7812119729
2303.8313754363794,373177.4850928272
2579.026116398597,427598.1302541567
4762.775028253169,717357.7907868949
1190.0813140223609,188722.90467237885
3138.0342440755876,474739.909707259
2776.499054980097,427082.2420269905
3251.5440594559154,485340.4337858594
581.4958271937822,86533.08928219127
4424.557590248682,681797.9905472496
4694.532271176256,751092.3239143671
3043.0993261514404,428463.47423468134
3634.9287074460153,543163.056428843
4651.247215297831,674077.872590033
3682.5738544102937,584226.5761330657
1186.425693114176,166209.09458072844
3093.2976207506595,435130.62723688304
3230.2177087228515,497296.3962853992
2408.588020860737,396174.4254239727
3813.999060311253,585371.8164179032
4704.651566460567,709793.6925147233
4665.058308080494,707941.5646675939
2528.777171318595,407613.3889543003
1009.5712062833986,133951.69554222678
4931.785395330506,737530.8672178496
4275.041389006703,632202.4053808148
1060.9820654147009,135790.0036663709
4643.788471778175,690000.7655783903
4414.533629279577,684334.4663115856
2834.7712570673243,436547.7315279532
3160.7394608521818,486997.1291299913
2295.512167415586,347256.3373454043
746.427374699141,122430.58185944291
2008.387587406554,285246.331264021
4112.840518691051,610735.8800851131
520.8441035207129,81966.70026748047
2000.7462726101487,305662.25806916016
2291.759121159245,350167.6252723242
2918.280213220653,434975.3263427704
4639.3502738574225,688354.0730560068
2058.5569746468254,371938.9718579098
2061.2894085330245,327329.1567386016
3818.755616493868,581076.2919931326
2534.9807340041325,375582.940136492
1510.7217032299188,217583.8789456103
2535.9778225971204,377780.6615150289
1133.8565917090993,175935.0656280986
1293.741439278005,156452.5050104391
2742.654977327659,380010.4546916552
2385.1645227704657,345037.03063679073
4616.806554806451,696663.7719565389
2130.772546024849,314830.4189606903
3112.6475762511955,496459.56095966895
3345.1892956378865,472130.45860576764
558.9250546475014,68811.8488050578
3485.918174075198,553289.5609311017
1301.1618509138814,197796.66413058515
4824.816428612548,741419.3159479054
1168.9822748890083,216372.2800987405
2365.808556771607,340995.1951577046
884.0735063538973,130624.73919724397
4985.934133306763,742441.5819773971
2759.8775464905916,374889.7718839232
3179.232577940197,470676.95061591023
801.8441482479236,137897.86598480184
3874.8221167963,592035.1083556898
1444.575168930136,229067.9387272806
4541.244302483212,673676.4657596918
